song,event_idx,is_rest,pitch,dur,lyric,interval_pitch
09,26,False,61.0,0.5,い,-3.0
09,27,False,64.0,1.0,こん,3.0
09,28,False,64.0,1.0,だ,0.0
09,29,False,67.0,1.0,お,3.0
09,30,False,67.0,0.5,と,0.0
09,31,False,66.0,1.5,ぎ,-1.0
09,32,False,61.0,1.0,の,-5.0
09,33,False,64.0,1.0,く,3.0
09,34,False,62.0,0.5,に,-2.0
09,35,False,62.0,1.0,わ,0.0
09,36,True,,0.5,,
09,37,False,64.0,1.0,ふ,
09,38,False,61.0,1.0,し,-3.0
09,39,False,59.0,0.5,ぎ,-2.0
09,40,False,59.0,2.0,で,0.0
09,41,True,,0.5,,
09,42,False,61.0,1.0,う,
09,43,False,64.0,1.0,れ,3.0
09,44,False,66.0,1.0,し,2.0
09,45,False,69.0,1.0,く,3.0
09,46,False,66.0,1.0,せ,-3.0
09,47,False,64.0,1.0,つ,-2.0
09,48,False,61.0,1.0,ない,-3.0
09,49,False,59.0,1.0,の,-2.0
09,50,False,57.0,1.0,です,-2.0
09,51,True,,3.0,,
09,53,False,67.0,1.0,あ,
09,54,False,67.0,0.5,け,0.0
09,55,False,66.0,1.5,る,-1.0
09,56,False,61.0,1.0,じゅ,-5.0
09,57,False,64.0,1.0,も,3.0
09,58,False,62.0,0.5,ん,-2.0
09,59,False,62.0,1.5,わ,0.0
09,60,False,64.0,1.0,は,2.0
09,61,False,61.0,1.0,あ,-3.0
09,62,False,59.0,0.5,も,-2.0
09,63,False,59.0,1.5,に,0.0
09,64,True,,1.0,,
09,65,False,61.0,1.0,ひ,
09,66,False,64.0,1.0,と,3.0
09,67,False,66.0,1.0,り,2.0
09,68,False,69.0,1.0,じゃ,3.0
09,69,False,71.0,0.5,す,2.0
09,70,False,69.0,0.5,す,-2.0
09,71,False,71.0,0.5,め,2.0
09,72,False,69.0,0.5,な,-2.0
09,73,False,73.0,1.0,い,4.0
09,74,False,71.0,1.0,の,-2.0
09,75,False,69.0,3.0,です,-2.0
09,76,True,,13.0,,
09,80,False,67.0,3.0,さ,
09,81,False,72.0,1.0,か,5.0
09,82,False,71.0,2.0,さ,-1.0
09,83,False,69.0,2.0,ま,-2.0
09,84,False,67.0,4.0,の,-2.0
09,85,True,,4.0,,
09,86,False,65.0,3.0,ま,
09,87,False,72.0,1.0,ど,7.0
09,88,False,71.0,2.0,わ,-1.0
09,89,False,69.0,2.0,すう,-2.0
09,90,False,65.0,4.0,の,-4.0
09,91,True,,4.0,,
09,92,False,67.0,3.0,て,
09,93,False,72.0,1.0,を,5.0
09,94,False,71.0,2.0,とっ,-1.0
09,95,False,69.0,1.0,て,-2.0
09,96,True,,1.0,,
09,97,False,69.0,1.0,ひ,
09,98,False,66.0,0.5,と,-3.0
09,99,False,68.0,1.0,つ,2.0
09,100,False,69.0,1.0,の,1.0
09,101,False,71.0,1.0,ひ,2.0
09,102,False,69.0,0.5,か,-2.0
09,103,False,71.0,0.5,り,2.0
09,104,False,69.0,0.5,に,-2.0
09,105,False,73.0,1.0,な,4.0
09,106,False,71.0,1.0,ろ,-2.0
09,107,True,,4.0,,
09,108,False,64.0,1.0,ふぁん,
09,109,False,66.0,1.0,た,2.0
09,110,False,68.0,1.0,じ,2.0
09,111,False,69.0,1.0,あ,1.0
09,112,False,71.0,1.5,わん,2.0
09,113,False,69.0,0.5,だ,-2.0
09,114,False,69.0,1.0,らん,0.0
09,115,True,,1.0,,
09,116,False,66.0,1.0,つ,
09,117,False,68.0,1.0,ぎ,2.0
09,118,False,69.0,1.0,の,1.0
09,119,False,71.0,1.0,す,2.0
09,120,False,73.0,1.5,て,2.0
09,121,False,71.0,0.5,じ,-2.0
09,122,False,71.0,1.0,え,0.0
09,123,True,,1.0,,
09,124,False,64.0,2.0,ま,
09,125,False,76.0,2.0,た,12.0
09,126,False,74.0,1.0,そ,-2.0
09,127,False,73.0,1.0,の,-1.0
09,128,False,71.0,1.0,さ,-2.0
09,129,False,70.0,1.0,き,-1.0
09,130,False,71.0,3.0,が,1.0
09,131,True,,1.0,,
09,132,False,73.0,1.0,ま,
09,133,False,71.0,1.0,っ,-2.0
09,134,False,68.0,1.0,て,-3.0
09,135,False,66.0,1.0,る,-2.0
09,136,False,64.0,1.0,ふぁん,-2.0
09,137,False,66.0,1.0,た,2.0
09,138,False,68.0,1.0,じ,2.0
09,139,False,69.0,1.0,あ,1.0
09,140,False,71.0,1.5,わん,2.0
09,141,False,69.0,0.5,だ,-2.0
09,142,False,69.0,1.0,らん,0.0
09,143,True,,1.0,,
09,144,False,66.0,1.0,き,
09,145,False,68.0,1.0,み,2.0
09,146,False,69.0,1.0,の,1.0
09,147,False,71.0,1.0,ぴ,2.0
09,148,False,73.0,1.5,ー,2.0
09,149,False,71.0,0.5,す,-2.0
09,150,False,71.0,1.0,と,0.0
09,151,True,,1.0,,
09,152,False,64.0,2.0,あ,
09,153,False,76.0,2.0,わ,12.0
09,154,False,74.0,1.0,せ,-2.0
09,155,False,73.0,1.0,た,-1.0
09,156,False,71.0,1.0,ら,-2.0
09,157,False,70.0,1.0,こ,-1.0
09,158,False,71.0,1.0,ん,1.0
09,159,False,73.0,0.5,ぷ,2.0
09,160,False,71.0,1.0,り,-2.0
09,161,False,73.0,0.5,ー,2.0
09,162,False,74.0,2.0,と,1.0
09,163,True,,1.0,,
09,164,False,73.0,1.0,ね,
09,165,False,71.0,1.0,え,-2.0
09,166,False,69.0,1.0,いっ,-2.0
09,167,False,69.0,0.5,しょ,0.0
09,168,False,69.0,1.0,な,0.0
09,169,False,69.0,1.0,ら,0.0
09,170,False,71.0,1.0,も,2.0
09,171,False,69.0,0.5,の,-2.0
09,172,False,71.0,1.0,す,2.0
09,173,False,69.0,1.0,ごい,-2.0
09,174,True,,1.0,,
09,175,False,69.0,0.5,か,
09,176,False,69.0,0.5,が,0.0
09,177,False,69.0,0.5,や,0.0
09,178,False,69.0,1.0,き,0.0
09,179,False,69.0,1.0,み,0.0
09,180,False,71.0,1.0,つ,2.0
09,181,False,69.0,0.5,か,-2.0
09,182,False,71.0,1.0,る,2.0
09,183,False,73.0,1.0,よ,2.0
09,184,True,,1.0,,
09,185,False,69.0,0.5,そ,
09,186,False,69.0,0.5,れ,0.0
09,187,False,69.0,0.5,わ,0.0
09,188,False,69.0,1.0,だ,0.0
09,189,False,69.0,1.0,れ,0.0
09,190,False,71.0,1.0,も,2.0
09,191,False,69.0,0.5,し,-2.0
09,192,False,71.0,1.0,ら,2.0
09,193,False,73.0,1.0,ない,2.0
09,194,True,,1.0,,
09,195,False,69.0,3.0,さい,
09,196,False,69.0,1.0,こう,0.0
09,197,False,71.0,2.0,わん,2.0
09,198,False,71.0,2.0,だ,0.0
09,199,False,73.0,1.0,らん,2.0
09,200,True,,3.0,,
10,0,True,,24.75,,0.0
10,10,False,67.0,0.75,は,
10,11,True,,0.25,,
10,12,False,62.0,1.0,て,
10,13,False,67.0,1.0,な,5.0
10,14,False,62.0,1.5,い,-5.0
10,15,True,,0.5,,
10,17,False,60.0,0.625,や,
10,18,False,58.0,0.375,み,-2.0
10,19,False,60.0,2.625,の,2.0
10,21,False,60.0,0.375,な,0.0
10,22,False,62.0,2.0,か,2.0
10,23,True,,1.0,,
10,26,False,67.0,1.0,な,
10,27,False,62.0,1.0,み,-5.0
10,28,False,67.0,1.0,だ,5.0
10,29,False,69.0,1.0,わ,2.0
10,30,False,65.0,1.0,も,-4.0
10,31,False,60.0,1.0,を,-5.0
10,32,False,62.0,2.0,か,2.0
10,33,True,,0.625,,
10,36,False,65.0,0.375,れ,
10,37,False,62.0,2.0,た,-3.0
10,38,True,,1.0,,
10,41,False,67.0,1.0,ゆ,
10,42,False,62.0,1.0,ら,-5.0
10,43,False,67.0,1.0,ゆ,5.0
10,44,False,62.0,1.5,ら,-5.0
10,45,True,,0.5,,
10,47,False,60.0,0.625,ゆ,
10,48,False,58.0,0.375,れ,-2.0
10,49,False,60.0,2.0,る,2.0
10,51,False,58.0,0.625,お,-2.0
10,52,False,65.0,0.375,も,7.0
10,53,False,62.0,1.5,い,-3.0
10,54,True,,0.5,,
10,56,False,62.0,0.625,ま,
10,57,False,65.0,0.375,る,3.0
10,58,False,67.0,1.25,で,2.0
10,59,True,,0.75,,
10,61,False,70.0,1.0,か,
10,62,False,72.0,1.0,げ,2.0
10,63,False,69.0,1.0,ろ,-3.0
10,64,False,65.0,1.0,を,-4.0
10,65,False,67.0,4.25,ね,2.0
10,67,True,,1.75,,
10,70,False,70.0,1.0,つ,
10,71,False,69.0,1.0,き,-1.0
10,72,False,67.0,1.0,よ,-2.0
10,73,False,65.0,1.25,に,-2.0
10,74,True,,0.75,,
10,76,False,62.0,0.625,し,
10,77,False,65.0,0.375,ず,3.0
10,78,False,67.0,1.625,む,2.0
10,80,False,67.0,0.375,い,0.0
10,81,False,67.0,0.625,の,0.0
10,82,False,65.0,0.375,り,-2.0
10,83,False,65.0,2.0,わ,0.0
10,84,True,,1.0,,
10,87,False,68.0,1.0,か,
10,88,False,67.0,1.0,な,-1.0
10,89,False,65.0,1.0,し,-2.0
10,90,False,70.0,1.0,く,5.0
10,91,False,67.0,1.0,こ,-3.0
10,92,False,63.0,0.625,だ,-4.0
10,93,False,67.0,0.375,ま,4.0
10,94,False,65.0,4.25,す,-2.0
10,95,True,,1.75,,
10,98,False,70.0,1.0,は,
10,99,False,70.0,0.625,か,0.0
10,100,False,68.0,0.375,な,-2.0
10,101,False,72.0,1.0,い,4.0
10,102,False,70.0,1.0,ゆ,-2.0
10,103,False,70.0,0.625,め,0.0
10,104,False,68.0,0.375,な,-2.0
10,105,False,72.0,1.0,ら,4.0
10,106,False,70.0,1.0,た,-2.0
10,107,False,70.0,0.625,だ,0.0
10,108,False,68.0,0.375,ち,-2.0
10,109,False,70.0,0.625,る,2.0
10,110,False,72.0,0.375,だ,2.0
10,111,False,65.0,1.0,け,-7.0
10,112,True,,1.0,,
10,115,False,63.0,1.0,さ,
10,116,False,65.0,1.0,よ,2.0
10,117,False,72.0,1.625,な,7.0
10,119,False,63.0,0.375,ら,-9.0
10,120,False,65.0,1.0,さ,2.0
10,121,False,72.0,1.625,え,7.0
10,123,False,63.0,0.375,い,-9.0
10,124,False,65.0,2.0,わ,2.0
10,125,False,70.0,1.0,ず,5.0
10,126,False,69.0,2.0,に,-1.0
10,128,True,,1.0,,
10,131,False,70.0,1.0,と,
10,132,False,70.0,0.625,ざ,0.0
10,133,False,68.0,0.375,か,-2.0
10,134,False,72.0,1.0,る,4.0
10,135,False,70.0,1.0,き,-2.0
10,136,False,70.0,0.625,み,0.0
10,137,False,68.0,0.375,の,-2.0
10,138,False,72.0,1.0,て,4.0
10,139,False,70.0,1.0,あ,-2.0
10,140,False,70.0,0.625,の,0.0
10,141,False,68.0,0.375,ぬ,-2.0
10,142,False,70.0,0.625,く,2.0
10,143,False,72.0,0.375,も,2.0
10,144,False,65.0,1.0,り,-7.0
10,145,True,,1.0,,
10,148,False,63.0,1.0,せ,
10,149,False,65.0,1.0,め,2.0
10,150,False,72.0,1.625,て,7.0
10,152,False,63.0,0.375,も,-9.0
10,153,False,65.0,1.0,を,2.0
10,154,False,72.0,1.625,い,7.0
10,156,False,63.0,0.375,ち,-9.0
10,157,False,65.0,5.25,ど,2.0
10,158,True,,192.75,,
10,224,False,68.0,0.625,こ,
10,225,False,69.0,0.375,こ,1.0
10,226,False,69.0,1.625,ろ,0.0
10,227,False,64.0,0.375,な,-5.0
10,228,False,68.0,0.625,く,4.0
10,229,False,69.0,0.375,し,1.0
10,230,False,69.0,1.0,て,0.0
10,231,True,,0.625,,
10,234,False,64.0,0.375,さ,
10,235,False,71.0,0.625,ま,7.0
10,236,False,69.0,0.375,よ,-2.0
10,237,False,69.0,1.625,う,0.0
10,238,False,68.0,0.375,い,-1.0
10,239,False,69.0,1.0,き,1.0
10,240,False,64.0,1.0,か,-5.0
10,241,False,61.0,1.0,た,-3.0
10,242,False,62.0,2.0,え,1.0
10,243,False,66.0,1.0,ら,4.0
10,244,False,68.0,1.0,ぶ,2.0
10,245,False,64.0,1.0,ふ,-4.0
10,246,False,68.0,1.0,た,4.0
10,247,False,71.0,1.5,り,3.0
10,248,True,,0.5,,
10,250,False,69.0,0.625,じゃ,
10,251,False,68.0,0.375,な,-1.0
10,252,False,69.0,1.0,い,1.0
10,253,True,,1.0,,
10,256,False,69.0,0.625,ほ,
10,257,False,71.0,0.375,こ,2.0
10,258,False,73.0,1.0,り,2.0
10,259,False,71.0,1.0,た,-2.0
10,260,False,69.0,1.0,か,-2.0
10,261,False,71.0,1.0,く,2.0
10,262,True,,1.0,,
10,265,False,67.0,0.625,う,
10,266,False,71.0,0.375,つ,4.0
10,267,False,69.0,2.0,く,-2.0
10,268,False,62.0,1.0,し,-7.0
10,269,False,64.0,1.0,い,2.0
10,270,True,,1.0,,
10,273,False,62.0,0.625,き,
10,274,False,64.0,0.375,み,2.0
10,275,False,66.0,1.0,の,2.0
10,276,True,,0.625,,
10,279,False,62.0,0.375,す,
10,280,False,62.0,0.625,が,0.0
10,281,False,64.0,0.375,た,2.0
10,282,False,66.0,1.0,を,2.0
10,283,True,,1.0,,
10,286,False,62.0,0.625,あ,
10,287,False,64.0,0.375,の,2.0
10,288,False,66.0,1.0,ひ,2.0
10,289,True,,1.625,,
10,293,False,66.0,0.375,や,
10,294,False,74.0,1.0,き,8.0
10,295,False,73.0,1.0,つ,-1.0
10,296,False,70.0,1.0,け,-3.0
10,297,False,71.0,5.25,た,1.0
11,0,True,,30.5,,0.0
11,9,False,58.0,0.5,た,
11,10,False,63.0,0.5,と,5.0
11,11,False,62.0,1.0,え,-1.0
11,12,False,58.0,1.0,ば,-4.0
11,13,False,58.0,0.5,か,0.0
11,14,False,58.0,0.5,ら,0.0
11,15,False,58.0,0.5,だ,0.0
11,16,False,58.0,0.5,に,0.0
11,17,False,58.0,0.5,の,0.0
11,18,False,58.0,0.5,こ,0.0
11,19,False,58.0,0.5,る,0.0
11,20,False,63.0,0.5,か,5.0
11,21,False,62.0,1.0,ん,-1.0
11,22,False,63.0,1.0,しょ,1.0
11,23,False,65.0,1.0,く,2.0
11,24,False,68.0,1.0,わ,3.0
11,25,False,67.0,1.0,あ,-1.0
11,26,False,65.0,1.0,た,-2.0
11,27,False,67.0,0.5,た,2.0
11,28,False,65.0,0.5,か,-2.0
11,29,False,63.0,1.5,い,-2.0
11,30,True,,0.5,,
11,31,False,58.0,0.5,さ,
11,32,False,63.0,0.5,よ,5.0
11,33,False,65.0,1.0,な,2.0
11,34,False,63.0,2.0,ら,-2.0
11,35,True,,1.0,,
11,37,False,63.0,0.5,な,
11,38,False,62.0,0.5,み,-1.0
11,39,False,63.0,1.5,だ,1.0
11,40,True,,0.5,,
11,41,False,63.0,1.0,せい,
11,42,False,62.0,0.5,ぐっ,-1.0
11,43,True,,0.5,,
11,44,False,63.0,4.5,ばい,
11,45,True,,1.5,,
11,47,False,58.0,0.5,た,
11,48,False,63.0,0.5,と,5.0
11,49,False,62.0,1.0,え,-1.0
11,50,False,58.0,0.5,ば,-4.0
11,51,True,,0.5,,
11,52,False,58.0,0.5,こ,
11,53,False,58.0,0.5,こ,0.0
11,54,False,58.0,0.5,ろ,0.0
11,55,False,58.0,0.5,に,0.0
11,56,False,58.0,0.5,つ,0.0
11,57,False,58.0,0.5,の,0.0
11,58,False,58.0,0.5,る,0.0
11,59,False,63.0,1.0,お,5.0
11,60,False,62.0,0.5,も,-1.0
11,61,False,63.0,1.0,い,1.0
11,62,False,65.0,1.0,わ,2.0
11,63,False,68.0,1.0,ま,3.0
11,64,False,67.0,1.0,だ,-1.0
11,65,False,65.0,1.0,み,-2.0
11,66,False,67.0,0.5,え,2.0
11,67,False,65.0,0.5,な,-2.0
11,68,False,63.0,1.5,い,-2.0
11,69,True,,0.5,,
11,70,False,58.0,0.5,あ,
11,71,False,63.0,0.5,し,5.0
11,72,False,65.0,1.0,た,2.0
11,73,False,63.0,0.5,え,-2.0
11,74,True,,1.0,,
11,75,False,63.0,0.5,と,
11,76,False,58.0,0.5,ぶ,-5.0
11,77,False,63.0,0.5,つ,5.0
11,78,False,65.0,1.0,ば,2.0
11,79,False,68.0,1.0,さ,3.0
11,80,False,67.0,1.0,とぅ,-1.0
11,81,False,65.0,1.0,ざ,-2.0
11,82,False,63.0,1.0,へ,-2.0
11,83,False,63.0,4.5,う゛ん,0.0
11,84,True,,4.0,,
11,87,False,60.0,0.5,ぼ,
11,88,False,58.0,0.5,く,-2.0
11,89,False,60.0,0.5,ら,2.0
11,90,False,58.0,0.5,わ,-2.0
11,91,False,60.0,0.5,み,2.0
11,92,False,60.0,0.5,ち,0.0
11,93,False,62.0,0.5,の,2.0
11,94,False,63.0,1.0,と,1.0
11,95,False,62.0,1.0,ちゅう,-1.0
11,96,False,58.0,0.5,で,-4.0
11,97,True,,0.5,,
11,98,False,58.0,0.5,な,
11,99,False,58.0,0.5,く,0.0
11,100,False,58.0,0.5,し,0.0
11,101,False,60.0,1.0,た,2.0
11,102,False,58.0,0.5,ゆ,-2.0
11,103,False,58.0,1.0,め,0.0
11,104,False,56.0,1.0,の,-2.0
11,105,False,56.0,1.0,か,0.0
11,106,False,55.0,0.5,け,-1.0
11,107,False,53.0,0.5,ら,-2.0
11,108,False,55.0,1.5,を,2.0
11,109,True,,1.0,,
11,110,False,60.0,0.5,ひ,
11,111,False,58.0,0.5,ろ,-2.0
11,112,False,60.0,0.5,う,2.0
11,113,False,58.0,0.5,こ,-2.0
11,114,False,60.0,1.0,と,2.0
11,115,False,58.0,0.5,わ,-2.0
11,116,False,60.0,1.5,も,2.0
11,117,True,,1.0,,
11,118,False,60.0,0.5,し,
11,119,False,60.0,0.5,な,0.0
11,120,False,62.0,0.5,い,2.0
11,121,False,60.0,1.0,だ,-2.0
11,122,False,58.0,0.5,ろ,-2.0
11,123,False,58.0,5.0,を,0.0
11,124,True,,2.0,,
11,126,False,60.0,0.5,う,
11,127,False,58.0,0.5,ま,-2.0
11,128,False,60.0,0.5,れ,2.0
11,129,False,58.0,0.5,か,-2.0
11,130,False,60.0,1.0,わっ,2.0
11,131,False,62.0,0.5,た,2.0
11,132,False,63.0,1.0,よ,1.0
11,133,False,62.0,1.0,を,-1.0
11,134,False,58.0,1.5,に,-4.0
11,135,False,58.0,0.5,あ,0.0
11,136,False,58.0,0.5,た,0.0
11,137,False,63.0,1.0,ら,5.0
11,138,False,58.0,0.5,し,-5.0
11,139,False,58.0,1.5,い,0.0
11,140,False,56.0,0.5,じ,-2.0
11,141,False,55.0,1.5,だ,-1.0
11,142,False,56.0,0.5,い,1.0
11,143,False,55.0,2.0,を,-1.0
11,144,True,,1.5,,
11,146,False,60.0,0.5,ひ,
11,147,False,58.0,0.5,ら,-2.0
11,148,False,60.0,1.0,い,2.0
11,149,False,62.0,0.5,て,2.0
11,150,False,63.0,1.5,く,1.0
11,151,True,,1.0,,
11,152,False,63.0,0.5,そ,
11,153,False,65.0,0.5,を,2.0
11,154,False,67.0,0.5,ね,2.0
11,155,False,67.0,1.0,が,0.0
11,156,False,65.0,0.5,う,-2.0
11,157,False,65.0,5.0,の,0.0
11,158,True,,1.0,,
11,159,False,66.0,1.0,せ,
11,160,False,73.0,1.0,か,7.0
11,161,False,66.0,0.5,い,-7.0
11,162,False,66.0,1.5,が,0.0
11,163,False,66.0,0.5,つ,0.0
11,164,False,66.0,0.5,く,0.0
11,165,False,73.0,1.0,り,7.0
11,166,False,66.0,0.5,だ,-7.0
11,167,False,66.0,1.0,す,0.0
11,168,False,66.0,0.5,う,0.0
11,169,False,66.0,0.5,ね,0.0
11,170,False,73.0,1.5,り,7.0
11,171,False,71.0,0.5,の,-2.0
11,172,False,70.0,1.0,な,-1.0
11,173,False,68.0,1.0,か,-2.0
11,174,False,71.0,0.5,で,3.0
11,175,False,70.0,2.0,ー,-1.0
11,176,True,,1.0,,
11,177,False,66.0,0.5,あ,
11,178,False,66.0,0.5,ら,0.0
11,179,False,73.0,1.0,が,7.0
11,180,False,66.0,0.5,っ,-7.0
11,181,False,66.0,0.5,て,0.0
11,182,True,,1.0,,
11,183,False,66.0,0.5,あ,
11,184,False,66.0,0.5,ら,0.0
11,185,False,73.0,1.0,が,7.0
11,186,False,71.0,0.5,っ,-2.0
11,187,False,70.0,1.0,て,-1.0
11,188,False,68.0,1.0,い,-2.0
11,189,False,71.0,0.5,く,3.0
11,190,False,70.0,6.0,ー,-1.0
11,191,True,,1.0,,
11,192,False,66.0,1.0,ぼ,
11,193,False,73.0,1.0,く,7.0
11,194,False,66.0,0.5,ら,-7.0
11,195,False,66.0,1.5,が,0.0
11,196,False,66.0,1.0,お,0.0
11,197,False,73.0,1.0,り,7.0
11,198,False,66.0,0.5,た,-7.0
11,199,False,66.0,1.5,つ,0.0
11,200,False,66.0,0.5,こ,0.0
11,201,False,68.0,0.5,こ,2.0
11,202,False,71.0,1.0,わ,3.0
11,203,False,70.0,0.5,み,-1.0
11,204,False,68.0,1.0,か,-2.0
11,205,False,70.0,1.0,ん,2.0
11,206,False,68.0,1.0,せ,-2.0
11,207,False,70.0,0.5,い,2.0
11,208,False,68.0,0.5,な,-2.0
11,209,False,66.0,1.5,まま,-2.0
11,210,True,,1.0,,
11,211,False,66.0,0.5,い,
11,212,False,61.0,0.5,き,-5.0
11,213,False,66.0,0.5,を,5.0
11,214,False,68.0,1.0,し,2.0
11,215,False,70.0,0.5,て,2.0
11,216,False,66.0,1.0,る,-4.0
11,217,True,,1.0,,
11,218,False,66.0,0.5,と,
11,219,False,68.0,0.5,ど,2.0
11,220,False,71.0,0.5,い,3.0
11,221,False,70.0,0.5,て,-1.0
11,222,False,68.0,0.5,お,-2.0
11,223,False,68.0,1.0,く,0.0
11,224,False,66.0,7.5,れ,-2.0
11,225,True,,3.0,,
12,0,True,,51.25,,0.0
12,15,False,62.0,1.0,ま,
12,16,False,62.0,0.5,た,0.0
12,17,False,62.0,0.5,い,0.0
12,18,False,62.0,0.5,た,0.0
12,19,False,62.0,0.5,ず,0.0
12,20,False,61.0,0.5,ら,-1.0
12,21,False,62.0,0.5,に,1.0
12,22,False,64.0,1.0,たい,2.0
12,23,False,69.0,1.0,よう,5.0
12,24,False,64.0,1.0,わ,-5.0
12,25,True,,1.0,,
12,28,False,67.0,1.0,じ,
12,29,False,67.0,0.5,り,0.0
12,30,False,67.0,0.5,じ,0.0
12,31,False,69.0,0.5,り,2.0
12,32,False,66.0,0.5,て,-3.0
12,33,False,64.0,0.5,り,-2.0
12,34,False,62.0,0.5,つ,-2.0
12,35,False,64.0,1.75,け,2.0
12,36,True,,2.25,,
12,39,False,62.0,1.0,あ,
12,40,False,62.0,0.5,ま,0.0
12,41,False,62.0,0.5,い,0.0
12,42,False,62.0,0.5,こ,0.0
12,43,False,62.0,0.5,こ,0.0
12,44,False,61.0,0.5,ろ,-1.0
12,45,False,62.0,0.5,を,1.0
12,46,False,64.0,1.0,と,2.0
12,47,False,69.0,1.0,かし,5.0
12,48,False,64.0,0.75,て,-5.0
12,49,True,,0.25,,
12,50,False,69.0,0.5,た,
12,51,False,69.0,0.5,め,0.0
12,52,False,72.0,1.0,す,3.0
12,53,False,71.0,0.5,よ,-1.0
12,54,False,69.0,0.5,に,-2.0
12,55,False,71.0,1.0,じゃ,2.0
12,56,False,69.0,0.5,ま,-2.0
12,57,False,67.0,0.5,す,-2.0
12,58,False,69.0,2.75,る,2.0
12,59,True,,1.25,,
12,61,False,62.0,1.0,そ,
12,62,False,62.0,0.5,か,0.0
12,63,False,62.0,0.5,い,0.0
12,64,False,62.0,0.5,た,0.0
12,65,False,62.0,0.5,ず,0.0
12,66,False,61.0,0.5,ら,-1.0
12,67,False,62.0,0.5,に,1.0
12,68,False,64.0,1.0,たい,2.0
12,69,False,69.0,1.0,よ,5.0
12,70,False,64.0,1.0,わ,-5.0
12,71,True,,1.0,,
12,74,False,67.0,1.0,げ,
12,75,False,67.0,0.5,ら,0.0
12,76,False,67.0,0.5,げ,0.0
12,77,False,69.0,0.5,ら,2.0
12,78,False,66.0,0.5,わ,-3.0
12,79,False,64.0,0.5,ら,-2.0
12,80,False,62.0,0.5,っ,-2.0
12,81,False,64.0,1.75,て,2.0
12,82,True,,2.25,,
12,85,False,62.0,1.0,な,
12,86,False,62.0,0.5,み,0.0
12,87,False,62.0,0.5,だ,0.0
12,88,False,62.0,0.5,さ,0.0
12,89,False,62.0,0.5,え,0.0
12,90,False,61.0,0.5,も,-1.0
12,91,False,62.0,0.5,か,1.0
12,92,False,64.0,1.0,わ,2.0
12,93,False,69.0,1.0,かし,5.0
12,94,False,64.0,0.75,て,-5.0
12,95,True,,0.25,,
12,96,False,69.0,0.5,す,
12,97,False,69.0,0.5,す,0.0
12,98,False,72.0,1.0,め,3.0
12,99,False,71.0,0.5,と,-1.0
12,100,False,69.0,0.5,く,-2.0
12,101,False,71.0,1.0,も,2.0
12,102,False,69.0,0.5,を,-2.0
12,103,False,67.0,0.5,か,-2.0
12,104,False,69.0,3.75,ぶ,2.0
12,105,True,,0.75,,
12,107,False,64.0,2.0,なん,
12,108,False,71.0,1.5,かい,7.0
12,109,False,69.0,1.75,で,-2.0
12,110,True,,0.75,,
12,112,False,64.0,1.0,や,
12,113,False,66.0,1.0,っ,2.0
12,114,False,67.0,0.5,か,1.0
12,115,False,66.0,0.5,い,-1.0
12,116,False,64.0,0.5,な,-2.0
12,117,False,69.0,1.0,ぼう,5.0
12,118,False,71.0,1.0,けん,2.0
12,119,False,69.0,2.75,を,-2.0
12,120,True,,1.75,,
12,123,False,64.0,2.0,の,
12,124,False,71.0,1.5,ぞ,7.0
12,125,False,69.0,1.75,む,-2.0
12,126,True,,0.25,,
12,127,False,69.0,0.5,と,
12,128,False,69.0,0.5,こ,0.0
12,129,False,69.0,0.5,ろ,0.0
12,130,False,71.0,0.5,だ,2.0
12,131,False,72.0,1.0,こ,1.0
12,132,False,71.0,0.5,わ,-1.0
12,133,False,69.0,0.5,く,-2.0
12,134,False,71.0,1.0,ないん,2.0
12,135,False,69.0,0.5,だ,-2.0
12,136,False,67.0,0.5,ぜ,-2.0
12,137,False,69.0,1.0,な,2.0
12,138,False,69.0,0.5,か,0.0
12,139,False,69.0,0.5,ま,0.0
12,140,False,71.0,1.5,が,2.0
12,141,False,67.0,0.5,い,-4.0
12,142,False,69.0,3.75,る,2.0
12,143,True,,2.75,,
12,147,False,71.0,1.0,は,
12,148,False,69.0,1.0,る,-2.0
12,149,False,67.0,1.0,か,-2.0
12,150,False,62.0,0.5,な,-5.0
12,151,False,69.0,1.0,る,7.0
12,152,False,71.0,1.0,う,2.0
12,153,False,67.0,1.0,み,-4.0
12,154,False,66.0,0.5,を,-1.0
12,155,False,64.0,0.5,こ,-2.0
12,156,False,62.0,1.5,え,-2.0
12,157,True,,1.0,,
12,160,False,67.0,0.5,め,
12,161,False,69.0,0.5,ざ,2.0
12,162,False,71.0,0.5,す,2.0
12,163,False,67.0,1.0,の,-4.0
12,164,False,69.0,0.5,さ,2.0
12,165,False,71.0,0.5,さ,2.0
12,166,False,67.0,0.5,い,-4.0
12,167,False,72.0,1.0,こ,5.0
12,168,False,71.0,0.5,の,-1.0
12,169,True,,0.5,,
12,171,False,71.0,1.0,すて,
12,172,False,69.0,1.0,じ,-2.0
12,173,False,67.0,1.0,す,-2.0
12,174,False,62.0,0.5,す,-5.0
12,175,False,69.0,1.0,む,7.0
12,176,False,71.0,1.0,み,2.0
12,177,False,67.0,1.0,ち,-4.0
12,178,False,66.0,0.5,こ,-1.0
12,179,False,64.0,0.5,そ,-2.0
12,180,False,62.0,1.5,が,-2.0
12,181,True,,1.0,,
12,184,False,67.0,0.5,た,
