0,1,2,3,4,5
11,だ,612,d,a,None
11,え,408,None,e,None
11,お,408,None,o,None
11,い,408,None,i,None
11,わ,408,w,a,None
11,ま,408,m,a,None
11,だ,408,d,a,None
11,み,408,m,i,None
11,い,612,None,i,None
11,た,408,t,a,None
11,ば,408,b,a,None
11,さ,408,s,a,None
11,とぅ,408,t,u,None
11,ざ,408,z,a,None
11,へ,408,None,e,None
11,と,408,t,o,None
11,た,408,t,a,None
11,め,408,m,e,None
11,の,408,n,o,None
11,か,408,k,a,None
11,お,612,None,o,None
11,と,408,t,o,None
11,も,612,m,o,None
11,だ,408,d,a,None
11,よ,408,y,o,None
11,お,408,None,o,None
11,に,612,n,i,None
11,ら,408,r,a,None
11,い,612,None,i,None
11,だ,612,d,a,None
11,い,408,None,i,None
11,く,612,k,u,None
11,が,408,g,a,None
11,せ,408,s,e,None
11,か,408,k,a,None
11,が,612,g,a,None
11,り,408,r,i,None
11,す,408,s,u,None
11,り,612,r,i,None
11,な,408,n,a,None
11,か,408,k,a,None
11,が,408,g,a,None
11,が,408,g,a,None
11,て,408,t,e,None
11,い,408,None,i,None
11,ぼ,408,b,o,None
11,く,408,k,u,None
11,が,612,g,a,None
11,お,408,None,o,None
11,り,408,r,i,None
11,つ,612,ts,u,None
11,わ,408,w,a,None
11,か,408,k,a,None
11,ん,408,None,None,N
11,せ,408,s,e,None
11,し,408,sh,i,None
11,る,408,r,u,None
11,く,408,k,u,None
12,ま,379,m,a,None
12,わ,379,w,a,None
12,じ,379,j,i,None
12,け,664,k,e,None
12,あ,379,None,a,None
12,と,379,t,o,None
12,て,284,t,e,None
12,す,379,s,u,None
12,じゃ,379,j,a,None
12,そ,379,s,o,None
12,よ,379,y,o,None
12,わ,379,w,a,None
12,げ,379,g,e,None
12,て,664,t,e,None
12,な,379,n,a,None
12,わ,379,w,a,None
12,て,284,t,e,None
12,め,379,m,e,None
12,も,379,m,o,None
12,な,379,n,a,None
12,ん,379,None,None,N
12,か,284,k,a,None
12,い,284,None,i,None
12,で,664,d,e,None
12,や,379,y,a,None
12,っ,379,None,None,cl
12,の,759,n,o,None
12,ぞ,569,z,o,None
12,む,664,m,u,None
12,こ,379,k,o,None
12,な,379,n,a,None
12,が,569,g,a,None
12,は,379,w,a,None
12,る,379,r,u,None
12,か,379,k,a,None
12,る,379,r,u,None
12,う,379,None,u,None
12,み,379,m,i,None
12,え,569,None,e,None
12,の,379,n,o,None
12,こ,379,k,o,None
12,じ,379,j,i,None
12,す,379,s,u,None
12,む,379,m,u,None
12,み,379,m,i,None
12,ち,379,ch,i,None
12,が,569,g,a,None
12,な,379,n,a,None
12,ん,379,None,None,N
12,じ,379,j,i,None
12,て,379,t,e,None
12,る,379,r,u,None
12,て,379,t,e,None
12,お,379,None,o,None
12,あ,379,None,a,None
12,げ,379,g,e,None
12,た,379,t,a,None
12,そ,379,s,o,None
12,の,379,n,o,None
12,み,759,m,i,None
12,ら,379,r,a,None
12,い,379,None,i,None
12,に,474,n,i,None
12,あ,379,None,a,None
12,ら,379,r,a,None
12,わ,379,w,a,None
12,る,664,r,u,None
12,こ,759,k,o,None
12,こ,569,k,o,None
12,に,664,n,i,None
12,し,379,sh,i,None
12,み,379,m,i,None
12,ゆ,379,y,u,None
12,き,379,k,i,None
12,も,759,m,o,None
12,が,284,g,a,None
12,い,284,None,i,None
12,た,664,t,a,None
12,き,379,k,i,None
12,こ,379,k,o,None
12,つ,379,ts,u,None
12,れ,379,r,e,None
13,お,379,None,o,None
13,た,379,t,a,None
13,お,379,None,o,None
13,だ,379,d,a,None
13,け,379,k,e,None
13,し,284,sh,i,None
13,て,284,t,e,None
13,げ,379,g,e,None
13,な,379,n,a,None
13,じ,379,j,i,None
13,う,379,None,u,None
13,お,379,None,o,None
13,て,379,t,e,None
13,き,379,k,i,None
13,き,379,k,i,None
13,く,379,k,u,None
13,な,379,n,a,None
13,る,379,r,u,None
13,き,284,k,i,None
13,に,284,n,i,None
13,の,379,n,o,None
13,な,379,n,a,None
13,じ,379,j,i,None
13,ら,379,r,a,None
13,ちゃ,379,ch,a,None
13,ゆ,379,y,u,None
13,お,379,None,o,None
13,さ,379,s,a,None
13,し,379,sh,i,None
13,も,474,m,o,None
13,ち,474,ch,i,None
13,よ,759,y,o,None
13,ん,379,None,None,N
13,と,379,t,o,None
13,き,379,k,i,None
13,き,379,k,i,None
13,み,379,m,i,None
13,に,379,n,i,None
13,め,379,m,e,None
13,め,379,m,e,None
13,ろ,379,r,o,None
13,り,379,r,i,None
13,び,379,b,i,None
13,く,379,k,u,None
13,た,379,t,a,None
13,し,379,sh,i,None
13,に,759,n,i,None
13,る,759,r,u,None
13,の,379,n,o,None
13,た,379,t,a,None
13,ご,379,g,o,None
13,ど,379,d,o,None
13,た,379,t,a,None
13,い,379,None,i,None
13,じゅ,379,j,u,None
13,う,379,None,u,None
13,お,474,None,o,None
13,て,379,t,e,None
13,ね,569,n,e,None
13,め,379,m,e,None
13,な,522,n,a,None
13,い,522,None,i,None
13,む,379,m,u,None
13,ね,569,n,e,None
13,の,569,n,o,None
13,お,379,None,o,None
13,く,569,k,u,None
13,に,569,n,i,None
13,ひ,379,h,i,None
13,び,569,b,i,None
13,ゆ,379,y,u,None
13,め,379,m,e,None
13,お,569,None,o,None
13,お,569,None,o,None
13,い,379,None,i,None
13,も,379,m,o,None
13,と,379,t,o,None
13,め,379,m,e,None
13,る,284,r,u,None
13,せ,759,s,e,None
13,ん,759,None,None,N
13,り,759,r,i,None
13,つ,664,ts,u,None
13,き,284,k,i,None
13,っ,284,None,None,cl
14,る,333,r,u,None
14,ま,333,m,a,None
14,わ,333,w,a,None
14,た,333,t,a,None
14,る,333,r,u,None
14,な,333,n,a,None
14,ん,333,None,None,N
14,な,333,n,a,None
14,の,333,n,o,None
14,に,333,n,i,None
14,ゆ,333,y,u,None
14,め,333,m,e,None
14,が,333,g,a,None
14,ま,333,m,a,None
14,あ,250,None,a,None
14,っ,250,None,None,cl
14,る,333,r,u,None
14,て,333,t,e,None
14,と,333,t,o,None
14,ば,333,b,a,None
14,が,333,g,a,None
14,ひ,333,h,i,None
14,と,333,t,o,None
14,り,333,r,i,None
14,い,333,None,i,None
14,き,333,k,i,None
14,と,333,t,o,None
14,か,333,k,a,None
14,と,333,t,o,None
14,そ,250,s,o,None
14,う,250,None,u,None
14,だ,333,d,a,None
14,れ,333,r,e,None
14,だ,333,d,a,None
14,っ,333,None,None,cl
14,て,333,t,e,None
14,さ,333,s,a,None
14,い,500,None,i,None
14,わ,333,w,a,None
14,ちょ,333,ch,o,None
14,っ,333,None,None,cl
14,と,333,t,o,None
14,ま,333,m,a,None
14,よ,500,y,o,None
14,て,333,t,e,None
14,ど,333,d,o,None
14,き,333,k,i,None
14,ど,333,d,o,None
14,き,333,k,i,None
14,し,333,sh,i,None
14,な,333,n,a,None
14,が,333,g,a,None
14,ら,333,r,a,None
14,だ,333,d,a,None
14,だ,500,d,a,None
14,ら,333,r,a,None
14,つ,333,ts,u,None
14,て,333,t,e,None
14,み,333,m,i,None
14,が,333,g,a,None
14,た,333,t,a,None
14,と,333,t,o,None
14,よ,333,y,o,None
14,あ,333,None,a,None
14,い,333,None,i,None
14,に,333,n,i,None
14,と,333,t,o,None
14,ら,333,r,a,None
14,ら,333,r,a,None
14,て,500,t,e,None
14,て,333,t,e,None
14,の,333,n,o,None
14,こ,333,k,o,None
14,と,333,t,o,None
14,が,333,g,a,None
14,ら,500,r,a,None
14,き,333,k,i,None
14,ら,333,r,a,None
14,か,333,k,a,None
14,が,333,g,a,None
14,や,333,y,a,None
14,く,333,k,u,None
14,よ,333,y,o,None
14,な,333,n,a,None
14,ゆ,333,y,u,None
14,も,666,m,o,None
14,て,500,t,e,None
15,お,348,None,o,None
15,れ,348,r,e,None
15,な,348,n,a,None
15,あ,348,None,a,None
15,の,348,n,o,None
15,こ,348,k,o,None
15,ね,348,n,e,None
15,る,348,r,u,None
15,よ,348,y,o,None
15,り,784,r,i,None
15,じ,348,j,i,None
15,ん,348,None,None,N
15,ら,348,r,a,None
15,し,348,sh,i,None
15,さ,348,s,a,None
15,が,348,g,a,None
15,ち,523,ch,i,None
15,ん,348,None,None,N
15,しょ,784,sh,o,None
15,は,348,w,a,None
15,と,348,t,o,None
15,の,348,n,o,None
15,か,348,k,a,None
15,が,348,g,a,None
15,や,348,y,a,None
15,た,348,t,a,None
15,な,348,n,a,None
15,ら,784,r,a,None
15,り,348,r,i,None
15,お,348,None,o,None
15,さ,348,s,a,None
15,が,348,g,a,None
15,し,348,sh,i,None
15,に,348,n,i,None
15,か,523,k,a,None
15,よ,348,y,o,None
15,よ,784,y,o,None
15,ふ,348,f,u,None
15,て,348,t,e,None
15,い,348,None,i,None
15,く,523,k,u,None
15,お,348,None,o,None
15,い,348,None,i,None
15,ぶ,784,b,u,None
15,と,348,t,o,None
15,ん,523,None,None,N
15,で,523,d,e,None
15,も,523,m,o,None
15,ち,610,ch,i,None
15,こ,348,k,o,None
15,ん,348,None,None,N
15,ぷ,348,p,u,None
15,り,610,r,i,None
15,と,523,t,o,None
15,ど,348,d,o,None
15,ど,348,d,o,None
15,き,348,k,i,None
15,す,523,s,u,None
15,る,348,r,u,None
15,と,348,t,o,None
15,き,348,k,i,None
15,む,348,m,u,None
15,き,348,k,i,None
15,で,348,d,e,None
15,しょ,784,sh,o,None
15,き,348,k,i,None
15,き,348,k,i,None
15,ら,348,r,a,None
15,み,523,m,i,None
15,ら,348,r,a,None
15,い,348,None,i,None
15,で,348,d,e,None
15,き,348,k,i,None
15,り,348,r,i,None
15,で,348,d,e,None
15,しょ,784,sh,o,None
15,ゆ,348,y,u,None
15,め,348,m,e,None
15,わ,523,w,a,None
15,ゆ,348,y,u,None
15,め,348,m,e,None
15,じゃ,523,j,a,None
15,だ,348,d,a,None
15,れ,348,r,e,None
15,か,348,k,a,None
15,な,348,n,a,None
15,え,523,None,e,None
15,れ,348,r,e,None
15,る,436,r,u,None
15,でぃ,348,d,i,None
15,ご,348,g,o,None
15,ら,261,r,a,None
15,あ,348,None,a,None
15,が,348,g,a,None
15,れ,348,r,e,None
15,わ,784,w,a,None
15,と,348,t,o,None
15,あ,348,None,a,None
15,の,348,n,o,None
15,み,348,m,i,None
15,ち,523,ch,i,None
15,し,348,sh,i,None
15,べ,436,b,e,None
15,り,348,r,i,None
15,お,348,None,o,None
15,の,523,n,o,None
15,じ,348,j,i,None
15,ん,348,None,None,N
15,そ,523,s,o,None
15,で,523,d,e,None
15,る,610,r,u,None
15,た,348,t,a,None
15,ら,348,r,a,None
15,わ,348,w,a,None
15,ず,523,z,u,None
15,ま,348,m,a,None
15,え,348,None,e,None
15,ふ,523,f,u,None
15,み,348,m,i,None
15,そ,348,s,o,None
15,お,784,None,o,None
15,な,261,n,a,None
15,が,261,g,a,None
15,あ,523,None,a,None
15,な,261,n,a,None
15,み,261,m,i,None
15,も,523,m,o,None
15,な,523,n,a,None
15,に,348,n,i,None
16,な,357,n,a,None
16,か,357,k,a,None
16,お,357,None,o,None
16,お,357,None,o,None
16,な,357,n,a,None
16,や,357,y,a,None
16,し,357,sh,i,None
16,お,357,None,o,None
16,し,357,sh,i,None
16,い,535,None,i,None
16,ひ,357,h,i,None
16,ろ,357,r,o,None
16,ろ,535,r,o,None
16,け,535,k,e,None
16,う,535,None,u,None
16,ん,357,None,None,N
16,お,357,None,o,None
16,の,357,n,o,None
16,こ,357,k,o,None
16,と,535,t,o,None
16,き,535,k,i,None
16,あ,312,None,a,None
16,っ,312,None,None,cl
16,お,357,None,o,None
16,だ,357,d,a,None
16,が,357,g,a,None
16,の,535,n,o,None
16,か,535,k,a,None
16,き,535,k,i,None
16,く,357,k,u,None
16,て,357,t,e,None
16,る,357,r,u,None
16,の,357,n,o,None
16,も,535,m,o,None
16,も,357,m,o,None
16,わ,357,w,a,None
16,か,357,k,a,None
16,っ,357,None,None,cl
16,る,535,r,u,None
16,ら,714,r,a,None
16,く,357,k,u,None
16,い,714,None,i,None
16,す,357,s,u,None
16,ぐ,357,g,u,None
16,な,357,n,a,None
16,も,357,m,o,None
16,み,267,m,i,None
16,の,714,n,o,None
16,み,357,m,i,None
16,ら,357,r,a,None
16,い,357,None,i,None
16,の,535,n,o,None
16,あ,714,None,a,None
16,きょ,357,ky,o,None
16,お,357,None,o,None
16,も,357,m,o,None
16,し,267,sh,i,None
16,さ,357,s,a,None
16,あ,357,None,a,None
16,ぜ,357,z,e,None
16,な,357,n,a,None
16,か,357,k,a,None
16,で,357,d,e,None
16,て,714,t,e,None
16,ゆ,357,y,u,None
16,な,357,n,a,None
16,そ,357,s,o,None
16,ら,357,r,a,None
16,の,357,n,o,None
16,は,357,w,a,None
16,て,357,t,e,None
16,め,357,m,e,None
16,む,357,m,u,None
16,て,535,t,e,None
16,で,357,d,e,None
16,ち,357,ch,i,None
16,だ,357,d,a,None
16,な,357,n,a,None
16,し,357,sh,i,None
16,お,357,None,o,None
16,し,357,sh,i,None
16,い,535,None,i,None
16,は,357,w,a,None
17,そ,365,s,o,None
17,れ,365,r,e,None
17,だ,365,d,a,None
17,け,365,k,e,None
17,つ,365,ts,u,None
17,く,365,k,u,None
17,な,365,n,a,None
17,る,548,r,u,None
17,る,457,r,u,None
17,も,365,m,o,None
17,い,365,None,i,None
17,い,365,None,i,None
17,り,365,r,i,None
17,け,365,k,e,None
17,ぴゅ,365,py,u,None
17,ふ,365,f,u,None
17,ざ,365,z,a,None
17,け,365,k,e,None
17,あ,365,None,a,None
17,う,365,None,u,None
17,け,548,k,e,None
17,きょ,365,ky,o,None
17,ち,365,ch,i,None
17,に,365,n,i,None
17,ち,365,ch,i,None
17,ご,365,g,o,None
17,き,365,k,i,None
17,に,365,n,i,None
17,う,548,None,u,None
17,わ,365,w,a,None
17,と,365,t,o,None
17,も,365,m,o,None
17,だ,365,d,a,None
17,ち,365,ch,i,None
17,ら,548,r,a,None
17,ど,457,d,o,None
17,ちゃ,365,ch,a,None
17,め,365,m,e,None
17,ん,365,None,None,N
17,し,365,sh,i,None
17,ち,365,ch,i,None
17,ん,365,None,None,N
17,ひ,365,h,i,None
17,り,365,r,i,None
17,の,365,n,o,None
17,う,365,None,u,None
17,ご,365,g,o,None
17,る,548,r,u,None
17,の,365,n,o,None
17,が,365,g,a,None
17,め,365,m,e,None
17,る,365,r,u,None
17,す,365,s,u,None
17,き,365,k,i,None
17,そ,365,s,o,None
17,の,365,n,o,None
17,き,365,k,i,None
17,も,365,m,o,None
17,ち,731,ch,i,None
17,の,365,n,o,None
17,よ,365,y,o,None
17,お,365,None,o,None
17,に,365,n,i,None
17,げ,365,g,e,None
17,ん,365,None,None,N
17,に,548,n,i,None
17,る,548,r,u,None
17,り,365,r,i,None
17,あ,365,None,a,None
17,し,365,sh,i,None
17,た,365,t,a,None
17,わ,365,w,a,None
17,す,365,s,u,None
17,な,365,n,a,None
17,る,548,r,u,None
17,る,548,r,u,None
17,も,365,m,o,None
17,い,365,None,i,None
17,の,365,n,o,None
17,か,365,k,a,None
17,け,365,k,e,None
17,ぴゅ,365,py,u,None
18,は,365,w,a,None
18,も,685,m,o,None
18,き,365,k,i,None
18,も,365,m,o,None
18,が,365,g,a,None
18,り,685,r,i,None
18,ち,365,ch,i,None
18,い,365,None,i,None
18,く,365,k,u,None
18,が,685,g,a,None
18,み,365,m,i,None
18,い,365,None,i,None
18,こ,365,k,o,None
18,お,503,None,o,None
18,り,685,r,i,None
18,り,503,r,i,None
18,で,685,d,e,None
18,し,365,sh,i,None
18,ん,365,None,None,N
18,つ,365,ts,u,None
18,ちゃ,365,ch,a,None
18,う,365,None,u,None
18,こ,365,k,o,None
18,みゅ,365,my,u,None
18,す,365,s,u,None
18,て,548,t,e,None
18,ば,685,b,a,None
18,だ,251,d,a,None
18,っ,251,None,None,cl
18,こ,365,k,o,None
18,で,365,d,e,None
18,い,365,None,i,None
18,し,365,sh,i,None
18,っ,365,None,None,cl
18,ぱ,365,p,a,None
18,り,365,r,i,None
18,へ,365,None,e,None
18,ん,365,None,None,N
18,で,365,d,e,None
18,も,731,m,o,None
18,と,365,t,o,None
18,も,457,m,o,None
18,だ,365,d,a,None
18,ち,685,ch,i,None
18,ら,365,r,a,None
18,い,365,None,i,None
18,ぐ,365,g,u,None
18,ま,731,m,a,None
18,て,685,t,e,None
18,な,274,n,a,None
18,え,365,None,e,None
18,せ,365,s,e,None
18,い,685,None,i,None
18,あ,365,None,a,None
18,い,365,None,i,None
18,る,548,r,u,None
18,お,685,None,o,None
18,あ,365,None,a,None
18,ちゃ,365,ch,a,None
18,お,365,None,o,None
18,お,731,None,o,None
18,ど,365,d,o,None
18,も,685,m,o,None
18,さ,365,s,a,None
18,い,365,None,i,None
18,お,685,None,o,None
18,ち,365,ch,i,None
18,い,365,None,i,None
18,く,365,k,u,None
18,が,685,g,a,None
18,み,365,m,i,None
18,い,365,None,i,None
18,お,365,None,o,None
19,ぎ,326,g,i,None
19,し,326,sh,i,None
19,る,489,r,u,None
19,ぷ,326,p,u,None
19,ら,326,r,a,None
19,ど,326,d,o,None
19,の,326,n,o,None
19,ね,326,n,e,None
19,が,489,g,a,None
19,じ,326,j,i,None
19,と,326,t,o,None
19,て,326,t,e,None
19,の,326,n,o,None
19,ら,489,r,a,None
19,こ,326,k,o,None
19,が,489,g,a,None
19,て,489,t,e,None
19,く,489,k,u,None
19,ら,489,r,a,None
19,き,326,k,i,None
19,め,326,m,e,None
19,い,489,None,i,None
19,ま,326,m,a,None
19,だ,326,d,a,None
19,わ,326,w,a,None
19,り,326,r,i,None
19,た,326,t,a,None
19,る,326,r,u,None
19,で,489,d,e,None
19,い,489,None,i,None
19,ら,326,r,a,None
19,さ,326,s,a,None
19,え,326,None,e,None
19,む,326,m,u,None
19,や,489,y,a,None
19,み,489,m,i,None
19,お,489,None,o,None
19,さ,489,s,a,None
19,ま,326,m,a,None
19,よ,326,y,o,None
19,と,489,t,o,None
19,み,489,m,i,None
19,つ,326,ts,u,None
19,け,326,k,e,None
19,た,326,t,a,None
19,き,489,k,i,None
19,ほ,326,h,o,None
19,ん,326,None,None,N
19,ね,326,n,e,None
19,の,326,n,o,None
19,ん,326,None,None,N
19,の,326,n,o,None
19,こ,489,k,o,None
19,ろ,489,r,o,None
19,だ,326,d,a,None
19,き,326,k,i,None
19,し,489,sh,i,None
19,て,489,t,e,None
19,ふ,326,f,u,None
19,み,326,m,i,None
19,だ,326,d,a,None
19,せ,489,s,e,None
19,え,326,None,e,None
19,い,326,None,i,None
19,だ,326,d,a,None
19,ら,326,r,a,None
19,け,326,k,e,None
19,の,326,n,o,None
19,ま,326,m,a,None
19,に,489,n,i,None
19,び,326,b,i,None
19,け,326,k,e,None
19,こ,326,k,o,None
19,の,326,n,o,None
19,こ,326,k,o,None
19,お,489,None,o,None
19,え,326,None,e,None
19,ざ,326,z,a,None
19,ん,326,None,None,N
19,ぶ,326,b,u,None
19,す,326,s,u,None
19,て,326,t,e,None
19,て,326,t,e,None
19,ろ,326,r,o,None
19,ん,326,None,None,N
19,ん,326,None,None,N
19,か,326,k,a,None
19,の,326,n,o,None
19,ひ,326,h,i,None
19,お,489,None,o,None
19,え,326,None,e,None
19,な,326,n,a,None
19,きゃ,326,ky,a,None
19,と,326,t,o,None
19,ど,326,d,o,None
19,っ,326,None,None,cl
19,ん,326,None,None,N
19,で,326,d,e,None
19,も,326,m,o,None
19,じゃ,326,j,a,None
19,ん,326,None,None,N
19,れ,326,r,e,None
19,む,326,m,u,None
19,に,652,n,i,None
19,れ,326,r,e,None
19,の,326,n,o,None
20,き,342,k,i,None
20,お,342,None,o,None
20,な,342,n,a,None
20,い,342,None,i,None
20,た,342,t,a,None
20,が,428,g,a,None
20,しょ,514,sh,o,None
20,や,514,y,a,None
20,く,342,k,u,None
20,ご,342,g,o,None
20,と,342,t,o,None
20,よ,342,y,o,None
20,お,257,None,o,None
20,そ,342,s,o,None
20,そ,342,s,o,None
20,ぼ,342,b,o,None
20,そ,257,s,o,None
20,ほ,514,h,o,None
20,と,342,t,o,None
20,る,257,r,u,None
20,ちょ,342,ch,o,None
20,こ,342,k,o,None
20,れ,342,r,e,None
20,で,342,d,e,None
20,しょ,257,sh,o,None
20,れ,342,r,e,None
20,ぼ,342,b,o,None
20,りゅ,342,ry,u,None
20,つ,342,ts,u,None
20,つ,342,ts,u,None
20,ん,257,None,None,N
20,で,342,d,e,None
20,で,342,d,e,None
20,れ,257,r,e,None
20,こ,514,k,o,None
20,ぬ,514,n,u,None
20,た,514,t,a,None
20,な,600,n,a,None
20,え,342,None,e,None
20,お,342,None,o,None
20,が,342,g,a,None
20,く,342,k,u,None
20,て,342,t,e,None
20,じ,342,j,i,None
20,ちゃ,342,ch,a,None
20,う,342,None,u,None
20,わ,342,w,a,None
20,て,771,t,e,None
20,さ,514,s,a,None
20,で,342,d,e,None
20,ろ,342,r,o,None
20,こ,514,k,o,None
20,な,342,n,a,None
20,あ,342,None,a,None
20,い,514,None,i,None
20,つ,342,ts,u,None
20,た,342,t,a,None
20,え,257,None,e,None
20,よ,342,y,o,None
20,き,342,k,i,None
20,お,342,None,o,None
20,な,342,n,a,None
20,い,342,None,i,None
20,た,342,t,a,None
20,が,342,g,a,None
20,ご,257,g,o,None
20,う,257,None,u,None
20,に,342,n,i,None
20,む,342,m,u,None
20,こ,342,k,o,None
20,く,342,k,u,None
20,き,342,k,i,None
20,で,342,d,e,None
20,い,342,None,i,None
20,ち,342,ch,i,None
20,ら,342,r,a,None
20,と,342,t,o,None
20,く,342,k,u,None
20,て,342,t,e,None
20,わ,342,w,a,None
20,く,342,k,u,None
20,て,342,t,e,None
20,ぜ,342,z,e,None
20,りょ,342,ry,o,None
20,く,342,k,u,None
20,し,514,sh,i,None
20,そ,342,s,o,None
20,お,342,None,o,None
20,そ,342,s,o,None
20,ば,342,b,a,None
20,う,257,None,u,None
20,ん,342,None,None,N
20,く,342,k,u,None
20,で,342,d,e,None
20,つ,257,ts,u,None
20,い,342,None,i,None
20,て,342,t,e,None
20,る,342,r,u,None
20,の,342,n,o,None
20,い,342,None,i,None
21,む,348,m,u,None
21,く,348,k,u,None
21,な,697,n,a,None
21,ひ,348,h,i,None
21,ら,348,r,a,None
21,い,348,None,i,None
21,ら,523,r,a,None
21,こ,348,k,o,None
21,え,348,None,e,None
21,あ,348,None,a,None
21,て,523,t,e,None
21,き,348,k,i,None
21,ら,348,r,a,None
21,ら,697,r,a,None
21,る,348,r,u,None
21,じ,348,j,i,None
21,ぶ,348,b,u,None
21,お,523,None,o,None
21,だ,348,d,a,None
21,い,348,None,i,None
21,す,348,s,u,None
21,き,348,k,i,None
21,こ,348,k,o,None
21,よ,784,y,o,None
21,か,348,k,a,None
21,け,348,k,e,None
21,だ,348,d,a,None
21,て,523,t,e,None
21,け,348,k,e,None
21,い,348,None,i,None
21,い,523,None,i,None
21,さ,348,s,a,None
21,つ,348,ts,u,None
21,ぱ,348,p,a,None
21,つ,348,ts,u,None
21,み,348,m,i,None
21,え,523,None,e,None
21,そ,348,s,o,None
21,ず,348,z,u,None
21,っ,348,None,None,cl
21,と,348,t,o,None
21,み,348,m,i,None
21,で,523,d,e,None
21,あ,348,None,a,None
21,ら,523,r,a,None
21,め,348,m,e,None
21,た,348,t,a,None
21,く,348,k,u,None
21,な,523,n,a,None
21,い,523,None,i,None
21,ら,523,r,a,None
21,どぅ,348,d,u,None
21,わ,523,w,a,None
21,と,348,t,o,None
21,か,261,k,a,None
21,が,261,g,a,None
21,い,436,None,i,None
21,る,348,r,u,None
21,ち,348,ch,i,None
21,ら,523,r,a,None
21,わ,348,w,a,None
21,て,523,t,e,None
21,き,348,k,i,None
21,き,348,k,i,None
21,さ,348,s,a,None
21,が,523,g,a,None
21,し,348,sh,i,None
21,て,348,t,e,None
21,く,348,k,u,None
21,み,348,m,i,None
21,ぷ,348,p,u,None
21,ぱ,348,p,a,None
21,ら,348,r,a,None
21,い,436,None,i,None
21,か,697,k,a,None
21,か,523,k,a,None
21,で,697,d,e,None
21,お,348,None,o,None
21,な,348,n,a,None
21,と,348,t,o,None
21,い,523,None,i,None
21,つ,348,ts,u,None
21,り,348,r,i,None
21,ゆ,348,y,u,None
21,め,348,m,e,None
21,か,348,k,a,None
21,え,348,None,e,None
21,よ,348,y,o,None
21,お,784,None,o,None
21,え,436,None,e,None
21,う,348,None,u,None
21,け,436,k,e,None
21,そ,348,s,o,None
21,お,348,None,o,None
21,しょ,348,sh,o,None
21,に,348,n,i,None
21,う,348,None,u,None
21,た,261,t,a,None
21,い,261,None,i,None
21,ね,348,n,e,None
21,しょ,348,sh,o,None
21,に,348,n,i,None
21,お,348,None,o,None
21,た,261,t,a,None
21,い,261,None,i,None
21,あ,348,None,a,None
21,ら,523,r,a,None
21,め,348,m,e,None
21,い,348,None,i,None
21,よ,523,y,o,None
22,き,329,k,i,None
22,ず,329,z,u,None
22,ら,329,r,a,None
22,い,329,None,i,None
22,た,329,t,a,None
22,み,329,m,i,None
22,お,329,None,o,None
22,よ,329,y,o,None
22,り,288,r,i,None
22,っ,453,None,None,cl
22,る,659,r,u,None
22,ち,329,ch,i,None
22,り,329,r,i,None
22,じ,329,j,i,None
22,て,329,t,e,None
22,く,329,k,u,None
22,る,494,r,u,None
22,い,329,None,i,None
22,ち,329,ch,i,None
22,て,453,t,e,None
22,し,329,sh,i,None
22,い,329,None,i,None
22,ま,329,m,a,None
22,と,329,t,o,None
22,か,329,k,a,None
22,な,329,n,a,None
22,だ,329,d,a,None
22,よ,329,y,o,None
22,れ,412,r,e,None
22,い,453,None,i,None
22,ん,329,None,None,N
22,に,329,n,i,None
22,は,329,w,a,None
22,て,329,t,e,None
22,て,329,t,e,None
22,て,329,t,e,None
22,も,329,m,o,None
22,い,412,None,i,None
22,こ,494,k,o,None
22,え,494,None,e,None
22,は,329,w,a,None
22,し,329,sh,i,None
22,り,329,r,i,None
22,て,412,t,e,None
22,そ,329,s,o,None
22,の,329,n,o,None
22,さ,329,s,a,None
22,に,618,n,i,None
22,み,329,m,i,None
22,え,329,None,e,None
22,る,329,r,u,None
22,お,329,None,o,None
22,ぶ,329,b,u,None
22,ん,329,None,None,N
22,ら,329,r,a,None
22,き,288,k,i,None
22,ず,412,z,u,None
22,さ,329,s,a,None
22,な,329,n,a,None
22,た,329,t,a,None
22,し,329,sh,i,None
22,で,329,d,e,None
22,い,329,None,i,None
22,ま,494,m,a,None
22,く,494,k,u,None
23,き,394,k,i,None
23,し,315,sh,i,None
23,い,315,None,i,None
23,よ,473,y,o,None
23,し,315,sh,i,None
23,れ,473,r,e,None
23,ら,473,r,a,None
23,る,394,r,u,None
23,か,473,k,a,None
23,お,315,None,o,None
23,す,315,s,u,None
23,き,631,k,i,None
23,め,473,m,e,None
23,う,552,None,u,None
23,に,315,n,i,None
23,た,315,t,a,None
23,が,473,g,a,None
23,え,315,None,e,None
23,り,315,r,i,None
23,の,315,n,o,None
23,こ,631,k,o,None
23,ん,315,None,None,N
23,て,552,t,e,None
23,ま,315,m,a,None
23,り,315,r,i,None
23,め,315,m,e,None
23,て,315,t,e,None
23,の,394,n,o,None
23,ふ,315,f,u,None
23,く,315,k,u,None
23,し,315,sh,i,None
23,の,710,n,o,None
23,と,315,t,o,None
23,こ,315,k,o,None
23,し,394,sh,i,None
23,の,315,n,o,None
23,が,315,g,a,None
23,ん,315,None,None,N
23,の,394,n,o,None
23,つ,315,ts,u,None
23,い,315,None,i,None
23,お,394,None,o,None
23,も,315,m,o,None
23,い,315,None,i,None
23,な,473,n,a,None
23,よ,473,y,o,None
23,そ,473,s,o,None
23,も,315,m,o,None
23,し,315,sh,i,None
23,く,315,k,u,None
23,で,315,d,e,None
