0,1,2,3,4,5
13,た,189,t,a,None
13,き,189,k,i,None
13,せ,189,s,e,None
13,き,189,k,i,None
13,と,189,t,o,None
13,か,189,k,a,None
13,し,189,sh,i,None
13,ん,189,None,None,N
13,じ,189,j,i,None
13,う,189,None,u,None
13,そ,189,s,o,None
13,れ,189,r,e,None
13,ぞ,189,z,o,None
13,れ,189,r,e,None
13,の,189,n,o,None
13,め,189,m,e,None
13,ち,189,ch,i,None
13,が,189,g,a,None
13,う,189,None,u,None
13,み,189,m,i,None
13,ち,189,ch,i,None
13,て,189,t,e,None
13,わ,189,w,a,None
13,た,189,t,a,None
13,し,189,sh,i,None
13,た,189,t,a,None
13,い,189,None,i,None
13,っ,189,None,None,cl
13,しょ,189,sh,o,None
13,だ,189,d,a,None
13,ど,189,d,o,None
13,な,189,n,a,None
13,ゆ,189,y,u,None
13,の,189,n,o,None
13,な,189,n,a,None
13,ひ,189,h,i,None
13,き,189,k,i,None
13,ず,189,z,u,None
13,い,189,None,i,None
13,ら,189,r,a,None
13,む,189,m,u,None
13,い,189,None,i,None
13,き,189,k,i,None
13,ま,189,m,a,None
13,た,189,t,a,None
13,く,189,k,u,None
13,ち,189,ch,i,None
13,ず,189,z,u,None
13,さ,189,s,a,None
13,ん,189,None,None,N
13,で,189,d,e,None
13,こ,189,k,o,None
13,う,189,None,u,None
13,と,189,t,o,None
13,け,189,k,e,None
13,せ,189,s,e,None
13,か,189,k,a,None
13,い,189,None,i,None
13,が,189,g,a,None
13,こ,189,k,o,None
13,の,189,n,o,None
13,た,189,t,a,None
13,う,189,None,u,None
13,た,189,t,a,None
13,い,189,None,i,None
13,だ,189,d,a,None
13,し,189,sh,i,None
13,た,189,t,a,None
13,ら,189,r,a,None
13,す,189,s,u,None
13,き,189,k,i,None
13,せ,189,s,e,None
13,か,189,k,a,None
13,い,189,None,i,None
13,へ,189,None,e,None
13,い,189,None,i,None
13,わ,189,w,a,None
13,も,189,m,o,None
13,ゆ,189,y,u,None
13,じゃ,189,j,a,None
13,ず,189,z,u,None
13,っ,189,None,None,cl
14,く,166,k,u,None
14,る,166,r,u,None
14,く,166,k,u,None
14,り,166,r,i,None
14,だ,166,d,a,None
14,し,166,sh,i,None
14,か,166,k,a,None
14,ら,166,r,a,None
14,ふ,166,f,u,None
14,む,166,m,u,None
14,ご,166,g,o,None
14,ら,166,r,a,None
14,す,166,s,u,None
14,て,166,t,e,None
14,き,166,k,i,None
14,ば,166,b,a,None
14,う,83,None,u,None
14,え,83,None,e,None
14,き,166,k,i,None
14,み,166,m,i,None
14,の,166,n,o,None
14,て,166,t,e,None
14,お,166,None,o,None
14,も,166,m,o,None
14,い,166,None,i,None
14,き,166,k,i,None
14,っ,166,None,None,cl
14,び,166,b,i,None
14,の,166,n,o,None
14,れ,166,r,e,None
14,な,166,n,a,None
14,か,166,k,a,None
14,ま,166,m,a,None
14,り,166,r,i,None
14,ふ,166,f,u,None
14,た,166,t,a,None
14,み,166,m,i,None
14,ら,166,r,a,None
14,い,166,None,i,None
14,の,166,n,o,None
14,ち,166,ch,i,None
14,け,166,k,e,None
14,っ,166,None,None,cl
14,こ,166,k,o,None
14,こ,166,k,o,None
14,ろ,166,r,o,None
14,ら,166,r,a,None
14,り,166,r,i,None
14,だ,166,d,a,None
14,しょ,166,sh,o,None
14,っ,166,None,None,cl
14,は,166,w,a,None
14,し,166,sh,i,None
14,り,166,r,i,None
14,す,166,s,u,None
14,ん,166,None,None,N
14,ゆ,166,y,u,None
14,め,166,m,e,None
14,み,166,m,i,None
14,た,166,t,a,None
14,い,166,None,i,None
14,ほ,166,h,o,None
14,み,166,m,i,None
14,け,166,k,e,None
14,ゆ,166,y,u,None
14,め,166,m,e,None
14,じゃ,166,j,a,None
14,な,166,n,a,None
14,い,166,None,i,None
14,き,166,k,i,None
14,の,166,n,o,None
14,わ,166,w,a,None
14,ん,166,None,None,N
14,だ,166,d,a,None
14,ら,166,r,a,None
14,ん,166,None,None,N
14,ゆ,166,y,u,None
14,う,166,None,u,None
14,き,166,k,i,None
14,え,166,None,e,None
14,が,166,g,a,None
14,い,166,None,i,None
14,い,166,None,i,None
14,つ,166,ts,u,None
14,も,166,m,o,None
14,ち,166,ch,i,None
14,が,166,g,a,None
14,う,166,None,u,None
14,せ,166,s,e,None
14,か,166,k,a,None
14,い,166,None,i,None
14,こ,166,k,o,None
14,う,166,None,u,None
14,さ,166,s,a,None
14,い,166,None,i,None
14,しょ,166,sh,o,None
14,ゆ,166,y,u,None
14,め,166,m,e,None
14,の,166,n,o,None
14,び,166,b,i,None
14,ひ,166,h,i,None
14,い,166,None,i,None
14,す,166,s,u,None
14,べ,166,b,e,None
14,ほ,166,h,o,None
14,き,166,k,i,None
14,ら,166,r,a,None
14,む,166,m,u,None
14,じゃ,166,j,a,None
14,き,166,k,i,None
14,め,166,m,e,None
14,か,166,k,a,None
14,な,166,n,a,None
14,え,166,None,e,None
15,しゃ,174,sh,a,None
15,ま,174,m,a,None
15,す,174,s,u,None
15,ぶ,174,b,u,None
15,い,174,None,i,None
15,ば,174,b,a,None
15,で,174,d,e,None
15,あ,174,None,a,None
15,き,174,k,i,None
15,か,174,k,a,None
15,ん,174,None,None,N
15,じ,174,j,i,None
15,そ,174,s,o,None
15,で,174,d,e,None
15,け,174,k,e,None
15,お,174,None,o,None
15,え,174,None,e,None
15,も,174,m,o,None
15,で,174,d,e,None
15,ん,174,None,None,N
15,ぱ,174,p,a,None
15,き,174,k,i,None
15,ん,174,None,None,N
15,は,174,w,a,None
15,ん,174,None,None,N
15,ぶ,174,b,u,None
15,こ,174,k,o,None
15,と,174,t,o,None
15,だ,174,d,a,None
15,し,174,sh,i,None
15,め,174,m,e,None
15,い,174,None,i,None
15,き,174,k,i,None
15,っ,174,None,None,cl
15,き,174,k,i,None
15,て,174,t,e,None
15,め,174,m,e,None
15,い,174,None,i,None
15,か,174,k,a,None
15,っ,174,None,None,cl
15,ら,174,r,a,None
15,ま,174,m,a,None
15,も,174,m,o,None
15,な,174,n,a,None
15,だ,174,d,a,None
15,っ,174,None,None,cl
15,て,174,t,e,None
15,ら,174,r,a,None
15,れ,174,r,e,None
15,れ,174,r,e,None
15,でぃ,87,d,i,None
15,とぅ,174,t,u,None
15,ぱ,174,p,a,None
15,こ,174,k,o,None
15,き,174,k,i,None
15,っ,174,None,None,cl
15,す,174,s,u,None
15,る,174,r,u,None
15,そ,174,s,o,None
15,ぶ,174,b,u,None
15,が,174,g,a,None
15,こ,174,k,o,None
15,ま,174,m,a,None
15,あ,87,None,a,None
15,て,174,t,e,None
15,め,174,m,e,None
15,に,174,n,i,None
15,だ,174,d,a,None
15,す,174,s,u,None
15,せ,174,s,e,None
15,だ,174,d,a,None
15,み,174,m,i,None
15,き,174,k,i,None
15,ら,174,r,a,None
15,め,174,m,e,None
15,き,174,k,i,None
15,か,174,k,a,None
15,わ,174,w,a,None
16,ゆ,178,y,u,None
16,め,178,m,e,None
16,に,178,n,i,None
16,む,178,m,u,None
16,か,178,k,a,None
16,っ,178,None,None,cl
16,て,178,t,e,None
16,と,178,t,o,None
16,ぼ,178,b,o,None
16,ど,178,d,o,None
16,ん,178,None,None,N
16,あ,178,None,a,None
16,め,178,m,e,None
16,あ,178,None,a,None
16,ら,178,r,a,None
16,に,178,n,i,None
16,も,178,m,o,None
16,れ,178,r,e,None
16,や,178,y,a,None
16,な,178,n,a,None
16,つ,178,ts,u,None
16,ば,178,b,a,None
16,さ,178,s,a,None
16,お,178,None,o,None
16,ろ,178,r,o,None
16,げ,178,g,e,None
16,ぽ,178,p,o,None
16,ぽ,178,p,o,None
16,な,178,n,a,None
16,ちゃ,178,ch,a,None
16,の,178,n,o,None
16,ほ,178,h,o,None
16,と,178,t,o,None
16,こ,178,k,o,None
16,ろ,178,r,o,None
16,む,178,m,u,None
16,あ,178,None,a,None
16,て,178,t,e,None
16,しょ,178,sh,o,None
16,こ,178,k,o,None
16,な,178,n,a,None
16,ん,178,None,None,N
16,か,178,k,a,None
16,み,178,m,i,None
16,な,178,n,a,None
16,の,178,n,o,None
16,み,178,m,i,None
16,か,178,k,a,None
16,し,178,sh,i,None
16,そ,178,s,o,None
16,き,178,k,i,None
16,ち,178,ch,i,None
16,て,178,t,e,None
16,か,178,k,a,None
16,あ,178,None,a,None
16,き,178,k,i,None
16,ら,178,r,a,None
16,め,178,m,e,None
16,た,178,t,a,None
16,な,178,n,a,None
16,ま,178,m,a,None
16,っ,178,None,None,cl
16,お,178,None,o,None
16,い,178,None,i,None
16,だ,178,d,a,None
16,れ,178,r,e,None
16,に,178,n,i,None
16,も,178,m,o,None
16,ひ,178,h,i,None
16,つ,178,ts,u,None
16,ど,178,d,o,None
16,の,178,n,o,None
16,っ,178,None,None,cl
16,く,178,k,u,None
16,て,178,t,e,None
16,は,178,w,a,None
16,じ,178,j,i,None
16,ま,178,m,a,None
16,り,178,r,i,None
16,の,178,n,o,None
16,か,178,k,a,None
16,の,178,n,o,None
16,う,178,None,u,None
16,そ,178,s,o,None
16,の,178,n,o,None
16,じ,178,j,i,None
16,ぶ,178,b,u,None
16,ん,178,None,None,N
16,ぬ,178,n,u,None
16,ぎ,178,g,i,None
16,す,178,s,u,None
16,じ,178,j,i,None
16,う,178,None,u,None
16,ゆ,178,y,u,None
16,に,178,n,i,None
16,か,178,k,a,None
16,っ,178,None,None,cl
16,ま,178,m,a,None
16,よ,178,y,o,None
16,い,178,None,i,None
16,な,178,n,a,None
16,や,178,y,a,None
16,ん,178,None,None,N
16,お,178,None,o,None
16,こ,178,k,o,None
16,ん,178,None,None,N
16,ひ,178,h,i,None
16,び,178,b,i,None
16,が,178,g,a,None
16,あ,178,None,a,None
16,す,178,s,u,None
16,お,178,None,o,None
16,き,178,k,i,None
16,り,178,r,i,None
16,ひ,178,h,i,None
16,ど,178,d,o,None
16,ん,178,None,None,N
16,あ,178,None,a,None
16,め,178,m,e,None
16,や,178,y,a,None
16,あ,178,None,a,None
16,ら,178,r,a,None
16,に,178,n,i,None
16,も,178,m,o,None
16,れ,178,r,e,None
16,や,178,y,a,None
16,な,178,n,a,None
16,つ,178,ts,u,None
16,ば,178,b,a,None
16,さ,178,s,a,None
16,で,178,d,e,None
16,ば,178,b,a,None
16,た,178,t,a,None
17,で,182,d,e,None
17,よ,182,y,o,None
17,あ,182,None,a,None
17,ふ,182,f,u,None
17,れ,182,r,e,None
17,こ,182,k,o,None
17,の,182,n,o,None
17,お,182,None,o,None
17,お,91,None,o,None
17,も,91,m,o,None
17,き,182,k,i,None
17,と,182,t,o,None
17,ど,182,d,o,None
17,し,182,sh,i,None
17,い,182,None,i,None
17,く,182,k,u,None
17,れ,91,r,e,None
17,っ,91,None,None,cl
17,あ,182,None,a,None
17,き,182,k,i,None
17,み,182,m,i,None
17,と,182,t,o,None
17,だ,182,d,a,None
17,で,182,d,e,None
17,い,182,None,i,None
17,ず,182,z,u,None
17,う,182,None,u,None
17,と,182,t,o,None
17,げ,182,g,e,None
17,ん,182,None,None,N
17,な,182,n,a,None
17,っ,182,None,None,cl
17,ちゃ,182,ch,a,None
17,た,182,t,a,None
17,ん,182,None,None,N
17,じゅ,182,j,u,None
17,ん,182,None,None,N
17,な,182,n,a,None
17,ほ,182,h,o,None
17,ん,182,None,None,N
17,と,182,t,o,None
17,か,182,k,a,None
17,ふ,182,f,u,None
17,み,182,m,i,None
17,だ,182,d,a,None
17,し,182,sh,i,None
17,た,182,t,a,None
17,い,182,None,i,None
17,け,182,k,e,None
17,あ,182,None,a,None
17,わ,182,w,a,None
17,て,182,t,e,None
17,だ,182,d,a,None
17,じ,91,j,i,None
17,ぶ,91,b,u,None
17,ら,182,r,a,None
17,く,182,k,u,None
17,ゆ,182,y,u,None
17,お,182,None,o,None
17,こ,182,k,o,None
17,じゃ,182,j,a,None
17,っ,182,None,None,cl
17,て,182,t,e,None
17,と,182,t,o,None
17,こ,182,k,o,None
17,る,182,r,u,None
17,ほ,182,h,o,None
17,か,182,k,a,None
17,は,182,w,a,None
17,し,182,sh,i,None
17,き,182,k,i,None
17,み,182,m,i,None
17,す,182,s,u,None
17,が,182,g,a,None
17,た,182,t,a,None
17,な,182,n,a,None
17,き,182,k,i,None
17,み,182,m,i,None
17,が,182,g,a,None
17,だ,182,d,a,None
17,け,182,k,e,None
17,ま,182,m,a,None
17,ほ,182,h,o,None
17,お,182,None,o,None
17,き,182,k,i,None
17,な,182,n,a,None
17,ふ,182,f,u,None
17,し,182,sh,i,None
17,ぎ,182,g,i,None
17,だ,182,d,a,None
17,きょ,182,ky,o,None
17,お,182,None,o,None
17,よ,182,y,o,None
17,も,182,m,o,None
17,っ,182,None,None,cl
17,と,182,t,o,None
17,き,182,k,i,None
17,に,182,n,i,None
17,あ,182,None,a,None
17,ふ,182,f,u,None
17,れ,182,r,e,None
17,こ,182,k,o,None
17,の,182,n,o,None
17,お,182,None,o,None
17,い,91,None,i,None
17,つ,91,ts,u,None
17,ひ,182,h,i,None
17,と,182,t,o,None
17,ど,182,d,o,None
17,し,182,sh,i,None
17,い,182,None,i,None
17,く,182,k,u,None
17,れ,91,r,e,None
17,っ,91,None,None,cl
17,あ,182,None,a,None
18,み,182,m,i,None
18,ら,182,r,a,None
18,く,182,k,u,None
18,る,182,r,u,None
18,ぱ,182,p,a,None
18,ら,182,r,a,None
18,と,182,t,o,None
18,に,182,n,i,None
18,き,182,k,i,None
18,ざ,182,z,a,None
18,き,182,k,i,None
18,せ,182,s,e,None
18,き,182,k,i,None
18,て,182,t,e,None
18,の,182,n,o,None
18,た,182,t,a,None
18,さ,182,s,a,None
18,な,182,n,a,None
18,ど,182,d,o,None
18,りょ,182,ry,o,None
18,ら,182,r,a,None
18,お,182,None,o,None
18,は,182,w,a,None
18,じ,182,j,i,None
18,め,182,m,e,None
18,で,182,d,e,None
18,ば,91,b,a,None
18,っ,91,None,None,cl
18,ち,182,ch,i,None
18,ふぇ,182,f,e,None
18,あ,182,None,a,None
18,な,182,n,a,None
18,わ,182,w,a,None
18,ん,182,None,None,N
18,ぴ,182,p,i,None
18,せ,182,s,e,None
18,あ,182,None,a,None
18,め,182,m,e,None
18,よ,182,y,o,None
18,み,182,m,i,None
18,ん,182,None,None,N
18,な,182,n,a,None
18,に,182,n,i,None
18,と,182,t,o,None
18,ど,182,d,o,None
18,け,182,k,e,None
18,の,182,n,o,None
18,じ,182,j,i,None
18,あ,182,None,a,None
18,が,182,g,a,None
18,れ,182,r,e,None
18,だ,182,d,a,None
18,れ,182,r,e,None
18,て,182,t,e,None
18,あ,182,None,a,None
18,い,182,None,i,None
18,ど,182,d,o,None
18,る,137,r,u,None
18,じょ,182,j,o,None
18,う,182,None,u,None
18,しょ,182,sh,o,None
18,お,182,None,o,None
18,し,182,sh,i,None
18,お,182,None,o,None
18,い,182,None,i,None
18,し,182,sh,i,None
18,た,182,t,a,None
18,ちょ,91,ch,o,None
18,っ,91,None,None,cl
18,と,182,t,o,None
18,こ,182,k,o,None
18,み,182,m,i,None
18,ん,182,None,None,N
18,な,182,n,a,None
18,き,182,k,i,None
18,ら,182,r,a,None
18,き,182,k,i,None
18,な,182,n,a,None
18,め,182,m,e,None
18,き,182,k,i,None
18,ん,182,None,None,N
18,ど,182,d,o,None
18,ら,182,r,a,None
18,い,182,None,i,None
18,い,182,None,i,None
18,しょ,182,sh,o,None
18,に,182,n,i,None
18,つ,182,ts,u,None
18,く,182,k,u,None
18,ろ,182,r,o,None
18,ぷ,182,p,u,None
18,り,182,r,i,None
18,ぱ,182,p,a,None
18,ら,182,r,a,None
18,ぱ,182,p,a,None
18,ら,182,r,a,None
18,は,182,w,a,None
18,あ,182,None,a,None
18,と,182,t,o,None
18,み,182,m,i,None
18,が,182,g,a,None
18,い,182,None,i,None
18,ゆ,182,y,u,None
18,め,182,m,e,None
18,お,182,None,o,None
18,か,182,k,a,None
18,る,182,r,u,None
18,か,182,k,a,None
18,ど,182,d,o,None
18,ら,182,r,a,None
18,ん,182,None,None,N
18,く,182,k,u,None
18,げ,182,g,e,None
18,き,182,k,i,None
18,ら,182,r,a,None
18,め,182,m,e,None
18,き,182,k,i,None
18,ぱ,182,p,a,None
18,ら,182,r,a,None
18,ん,182,None,None,N
18,な,182,n,a,None
18,と,182,t,o,None
18,き,182,k,i,None
18,え,182,None,e,None
18,が,182,g,a,None
18,お,182,None,o,None
18,た,182,t,a,None
18,や,182,y,a,None
18,ず,182,z,u,None
18,こ,182,k,o,None
18,さ,182,s,a,None
18,な,182,n,a,None
18,ど,182,d,o,None
18,りょ,182,ry,o,None
18,ら,182,r,a,None
18,は,182,w,a,None
18,じ,182,j,i,None
18,め,182,m,e,None
19,に,163,n,i,None
19,り,163,r,i,None
19,め,163,m,e,None
19,い,163,None,i,None
19,つ,163,ts,u,None
19,じ,163,j,i,None
19,り,163,r,i,None
19,り,163,r,i,None
19,ひ,163,h,i,None
19,し,163,sh,i,None
19,ゆ,163,y,u,None
19,か,163,k,a,None
19,あ,163,None,a,None
19,ら,163,r,a,None
19,な,163,n,a,None
19,お,163,None,o,None
19,く,163,k,u,None
19,な,244,n,a,None
19,い,244,None,i,None
19,か,163,k,a,None
19,れ,163,r,e,None
19,ま,163,m,a,None
19,な,163,n,a,None
19,た,163,t,a,None
19,ま,163,m,a,None
19,お,163,None,o,None
19,く,163,k,u,None
19,ん,163,None,None,N
19,や,163,y,a,None
19,っ,163,None,None,cl
19,も,163,m,o,None
19,と,163,t,o,None
19,い,163,None,i,None
19,う,163,None,u,None
19,な,163,n,a,None
19,ほ,163,h,o,None
19,も,163,m,o,None
19,の,163,n,o,None
19,こ,163,k,o,None
19,め,163,m,e,None
19,あ,163,None,a,None
19,す,163,s,u,None
19,の,163,n,o,None
19,ず,163,z,u,None
19,ち,163,ch,i,None
19,ひ,163,h,i,None
19,ど,163,d,o,None
19,み,163,m,i,None
19,や,163,y,a,None
19,か,163,k,a,None
19,り,163,r,i,None
19,ぜ,163,z,e,None
19,か,163,k,a,None
19,け,163,k,e,None
19,ぬ,163,n,u,None
19,け,163,k,e,None
19,こ,163,k,o,None
19,な,163,n,a,None
19,ば,163,b,a,None
19,っ,163,None,None,cl
19,び,163,b,i,None
19,こ,163,k,o,None
19,か,163,k,a,None
19,な,244,n,a,None
19,い,244,None,i,None
19,み,163,m,i,None
19,と,163,t,o,None
19,も,163,m,o,None
19,な,163,n,a,None
19,い,163,None,i,None
19,じ,163,j,i,None
19,ぶ,163,b,u,None
19,い,163,None,i,None
19,い,163,None,i,None
19,は,163,w,a,None
19,し,163,sh,i,None
19,が,163,g,a,None
19,しゃ,163,sh,a,None
19,ら,163,r,a,None
19,は,163,w,a,None
19,し,163,sh,i,None
19,あ,163,None,a,None
19,ゆ,163,y,u,None
19,め,163,m,e,None
20,ぶ,171,b,u,None
20,よ,171,y,o,None
20,い,171,None,i,None
20,か,171,k,a,None
20,す,171,s,u,None
20,き,171,k,i,None
20,す,171,s,u,None
20,き,171,k,i,None
20,ね,171,n,e,None
20,き,171,k,i,None
20,す,171,s,u,None
20,き,171,k,i,None
20,す,171,s,u,None
20,ご,171,g,o,None
20,う,171,None,u,None
20,し,171,sh,i,None
20,こ,171,k,o,None
20,い,171,None,i,None
20,わ,171,w,a,None
20,お,171,None,o,None
20,せ,171,s,e,None
20,つ,171,ts,u,None
20,よ,171,y,o,None
20,り,171,r,i,None
20,き,171,k,i,None
20,せ,171,s,e,None
20,わ,171,w,a,None
20,の,171,n,o,None
20,け,171,k,e,None
20,る,171,r,u,None
20,み,171,m,i,None
20,ら,171,r,a,None
20,る,171,r,u,None
20,な,171,n,a,None
20,や,171,y,a,None
20,っ,171,None,None,cl
20,か,171,k,a,None
20,い,171,None,i,None
20,さ,171,s,a,None
20,き,171,k,i,None
20,み,171,m,i,None
20,し,171,sh,i,None
20,こ,171,k,o,None
20,れ,128,r,e,None
20,ん,128,None,None,N
20,も,171,m,o,None
20,そ,171,s,o,None
20,う,171,None,u,None
20,し,171,sh,i,None
20,お,171,None,o,None
20,か,171,k,a,None
20,ご,171,g,o,None
20,あ,171,None,a,None
20,しょ,85,sh,o,None
20,ん,85,None,None,N
20,く,171,k,u,None
20,る,171,r,u,None
20,く,171,k,u,None
20,ら,171,r,a,None
20,く,171,k,u,None
20,が,171,g,a,None
20,き,171,k,i,None
20,お,171,None,o,None
20,く,171,k,u,None
20,で,171,d,e,None
20,で,171,d,e,None
20,え,171,None,e,None
20,しょ,128,sh,o,None
20,ん,128,None,None,N
20,ら,171,r,a,None
20,ぶ,171,b,u,None
20,い,171,None,i,None
20,き,171,k,i,None
20,ま,171,m,a,None
20,お,171,None,o,None
20,ち,171,ch,i,None
20,つ,171,ts,u,None
20,け,171,k,e,None
20,も,171,m,o,None
20,ち,171,ch,i,None
20,つ,171,ts,u,None
20,け,171,k,e,None
20,しょ,214,sh,o,None
20,ん,214,None,None,N
20,ん,171,None,None,N
20,れ,171,r,e,None
20,い,171,None,i,None
20,み,171,m,i,None
20,い,171,None,i,None
20,が,171,g,a,None
20,に,171,n,i,None
20,ら,171,r,a,None
20,い,171,None,i,None
20,め,171,m,e,None
20,か,171,k,a,None
20,い,171,None,i,None
20,く,128,k,u,None
20,っ,128,None,None,cl
20,あ,171,None,a,None
20,か,171,k,a,None
20,ら,171,r,a,None
20,ま,171,m,a,None
20,つ,171,ts,u,None
20,お,171,None,o,None
20,て,171,t,e,None
20,ぶ,171,b,u,None
20,よ,171,y,o,None
20,い,171,None,i,None
20,か,171,k,a,None
20,す,171,s,u,None
20,き,171,k,i,None
20,す,171,s,u,None
20,き,171,k,i,None
20,す,171,s,u,None
20,い,85,None,i,None
20,ん,85,None,None,N
20,ち,171,ch,i,None
20,む,171,m,u,None
20,け,128,k,e,None
20,っ,128,None,None,cl
20,せ,171,s,e,None
20,ま,171,m,a,None
20,に,171,n,i,None
20,た,171,t,a,None
20,べ,171,b,e,None
20,ちゃ,128,ch,a,None
20,う,128,None,u,None
20,か,171,k,a,None
20,い,171,None,i,None
20,し,171,sh,i,None
20,か,171,k,a,None
20,い,171,None,i,None
20,す,171,s,u,None
20,き,171,k,i,None
20,す,171,s,u,None
20,き,171,k,i,None
20,す,171,s,u,None
20,ね,171,n,e,None
20,き,171,k,i,None
20,す,171,s,u,None
20,き,171,k,i,None
20,す,171,s,u,None
20,ん,171,None,None,N
20,い,171,None,i,None
20,い,171,None,i,None
20,が,171,g,a,None
20,じゅ,171,j,u,None
20,ん,171,None,None,N
20,あ,171,None,a,None
20,い,171,None,i,None
20,ちゅ,171,ch,u,None
20,きょ,171,ky,o,None
20,お,171,None,o,None
20,も,171,m,o,None
20,うぃ,171,w,i,None
20,しゅ,171,sh,u,None
20,ん,171,None,None,N
20,さ,171,s,a,None
20,あ,171,None,a,None
20,し,171,sh,i,None
20,さ,171,s,a,None
21,ち,174,ch,i,None
21,は,174,w,a,None
21,あ,174,None,a,None
21,と,174,t,o,None
21,た,174,t,a,None
21,す,174,s,u,None
21,す,174,s,u,None
21,せ,174,s,e,None
21,き,174,k,i,None
21,し,174,sh,i,None
21,て,174,t,e,None
21,い,174,None,i,None
21,ん,174,None,None,N
21,つ,174,ts,u,None
21,か,174,k,a,None
21,な,174,n,a,None
21,と,174,t,o,None
21,し,174,sh,i,None
21,か,174,k,a,None
21,ち,174,ch,i,None
21,ま,174,m,a,None
21,な,174,n,a,None
21,ん,174,None,None,N
21,か,174,k,a,None
21,ん,174,None,None,N
21,な,174,n,a,None
21,じゃ,174,j,a,None
21,な,174,n,a,None
21,て,174,t,e,None
21,と,174,t,o,None
21,て,174,t,e,None
21,な,174,n,a,None
21,い,174,None,i,None
21,で,174,d,e,None
21,へ,174,None,e,None
21,い,174,None,i,None
21,てぃ,174,t,i,None
21,い,174,None,i,None
21,わ,174,w,a,None
21,は,174,w,a,None
21,ま,174,m,a,None
21,わ,174,w,a,None
21,ん,174,None,None,N
21,ら,174,r,a,None
21,い,174,None,i,None
21,ん,174,None,None,N
21,な,174,n,a,None
21,ぜ,174,z,e,None
21,っ,174,None,None,cl
21,た,174,t,a,None
21,い,174,None,i,None
21,き,174,k,i,None
21,か,174,k,a,None
21,し,174,sh,i,None
21,ん,174,None,None,N
21,ま,174,m,a,None
21,い,174,None,i,None
21,あ,174,None,a,None
21,し,174,sh,i,None
21,た,174,t,a,None
21,き,174,k,i,None
21,っ,174,None,None,cl
21,や,174,y,a,None
21,て,174,t,e,None
21,か,174,k,a,None
21,あ,174,None,a,None
21,せ,174,s,e,None
21,と,174,t,o,None
21,め,174,m,e,None
21,つ,174,ts,u,None
21,か,174,k,a,None
21,と,174,t,o,None
21,ろ,174,r,o,None
21,り,174,r,i,None
21,う,174,None,u,None
21,ま,174,m,a,None
21,く,174,k,u,None
21,い,174,None,i,None
21,か,174,k,a,None
21,な,174,n,a,None
21,と,174,t,o,None
21,す,174,s,u,None
21,れ,174,r,e,None
21,ち,174,ch,i,None
21,が,174,g,a,None
21,い,174,None,i,None
21,ば,174,b,a,None
21,り,174,r,i,None
21,だ,174,d,a,None
21,め,174,m,e,None
21,に,174,n,i,None
21,な,174,n,a,None
21,り,174,r,i,None
21,そ,174,s,o,None
21,き,174,k,i,None
21,わ,174,w,a,None
21,しょ,174,sh,o,None
21,ふ,174,f,u,None
21,た,174,t,a,None
21,お,174,None,o,None
21,の,174,n,o,None
21,お,174,None,o,None
21,な,174,n,a,None
21,が,174,g,a,None
21,と,174,t,o,None
21,い,174,None,i,None
21,っ,174,None,None,cl
21,た,174,t,a,None
21,い,174,None,i,None
21,い,174,None,i,None
21,っ,174,None,None,cl
21,ど,174,d,o,None
21,り,174,r,i,None
21,ぜ,174,z,e,None
21,っ,174,None,None,cl
21,た,174,t,a,None
21,い,174,None,i,None
21,き,174,k,i,None
21,な,174,n,a,None
21,ご,174,g,o,None
21,う,174,None,u,None
22,さ,164,s,a,None
22,が,247,g,a,None
22,し,164,sh,i,None
22,に,247,n,i,None
22,ゆ,164,y,u,None
22,み,164,m,i,None
22,は,247,w,a,None
22,て,164,t,e,None
22,ぬ,247,n,u,None
22,み,164,m,i,None
22,な,164,n,a,None
22,ん,164,None,None,N
22,ど,164,d,o,None
22,つ,164,ts,u,None
22,け,164,k,e,None
22,れ,164,r,e,None
22,て,164,t,e,None
22,そ,164,s,o,None
22,の,164,n,o,None
22,の,164,n,o,None
22,ぶ,247,b,u,None
22,ん,247,None,None,N
22,だ,164,d,a,None
22,け,247,k,e,None
22,き,164,k,i,None
22,の,164,n,o,None
22,つ,164,ts,u,None
22,な,164,n,a,None
22,て,164,t,e,None
22,ぼ,164,b,o,None
22,く,164,k,u,None
22,た,164,t,a,None
22,わ,247,w,a,None
22,ひ,164,h,i,None
22,と,164,t,o,None
22,な,164,n,a,None
22,ん,164,None,None,N
22,か,247,k,a,None
22,じゃ,164,j,a,None
22,な,247,n,a,None
22,い,247,None,i,None
22,か,164,k,a,None
22,ん,164,None,None,N
22,れ,164,r,e,None
22,な,164,n,a,None
22,ら,247,r,a,None
22,も,164,m,o,None
22,お,164,None,o,None
22,ど,123,d,o,None
22,わ,164,w,a,None
22,ら,164,r,a,None
22,っ,164,None,None,cl
22,ほ,164,h,o,None
22,い,164,None,i,None
22,で,164,d,e,None
22,き,164,k,i,None
22,る,164,r,u,None
22,こ,123,k,o,None
22,ひ,123,h,i,None
22,っ,123,None,None,cl
22,し,164,sh,i,None
22,に,164,n,i,None
22,や,164,y,a,None
22,る,123,r,u,None
22,し,164,sh,i,None
22,い,164,None,i,None
22,ん,164,None,None,N
22,そ,164,s,o,None
22,が,164,g,a,None
22,き,164,k,i,None
22,る,206,r,u,None
22,っ,206,None,None,cl
22,て,164,t,e,None
22,ゆ,247,y,u,None
22,こ,164,k,o,None
